"ID","SITE_ID","STAFF_ID","TASK_DATE","IN_TIME","OUT_TIME","COUNT","OT_TYPE","INVOICE_PRICE","TASK_DESCRIPTION","TARGET","PAY_UNIT_PRICE","CREATED_AT","UPDATED_AT"
1222,29,88,"2026-04-08","","",777,"target_based",2.75,"DOCUMENT SCANNING-  Less than 500,000 page",0,0,"2026-04-11 06:24:22","2026-04-11 06:24:22"
1223,10,26,"2026-04-03","","",321,"target_based",5.25,"A3 and Above				",0,0,"2026-04-11 06:26:26","2026-04-11 06:26:26"
1224,10,26,"2026-04-03","","",287,"target_based",4.5,"Converting documents (Damaged or Fragile) using overhead book scanners				",0,0,"2026-04-11 06:26:43","2026-04-11 06:26:43"
1225,10,26,"2026-04-06","","",45,"target_based",5.25,"A3 and Above				",0,0,"2026-04-11 06:27:00","2026-04-11 06:27:00"
1226,10,26,"2026-04-06","","",515,"target_based",4.5,"Converting documents (Damaged or Fragile) using overhead book scanners				",0,0,"2026-04-11 06:27:14","2026-04-11 06:27:14"
1227,10,26,"2026-04-07","","",742,"target_based",5.25,"A3 and Above				",0,0,"2026-04-11 06:27:32","2026-04-11 06:27:32"
1228,10,26,"2026-04-07","","",37,"target_based",4.5,"Converting documents (Damaged or Fragile) using overhead book scanners				",0,0,"2026-04-11 06:27:45","2026-04-11 06:27:45"
1229,10,26,"2026-04-08","","",699,"target_based",5.25,"A3 and Above				",0,0,"2026-04-11 06:28:04","2026-04-11 06:28:04"
1230,10,26,"2026-04-09","","",1005,"target_based",5.25,"A3 and Above				",0,0,"2026-04-11 06:28:19","2026-04-11 06:28:19"
1231,10,26,"2026-04-09","","",4,"target_based",4.5,"Converting documents (Damaged or Fragile) using overhead book scanners				",0,0,"2026-04-11 06:28:30","2026-04-11 06:28:30"
1232,23,72,"2026-04-02","","",698,"target_based",3.25,"Converting Physical Documents to DIGITAL Images - Article A4 image				",0,0,"2026-04-11 06:31:36","2026-04-11 06:31:36"
1233,23,72,"2026-04-06","","",483,"target_based",3.25,"Converting Physical Documents to DIGITAL Images - Article A4 image				",0,0,"2026-04-11 06:31:55","2026-04-11 06:31:55"
1234,23,72,"2026-04-07","","",500,"target_based",3.25,"Converting Physical Documents to DIGITAL Images - Article A4 image				",0,0,"2026-04-11 06:32:11","2026-04-11 06:32:11"
1235,23,72,"2026-04-08","","",505,"target_based",3.25,"Converting Physical Documents to DIGITAL Images - Article A4 image				",0,0,"2026-04-11 06:32:26","2026-04-11 06:32:26"
1236,26,139,"2026-04-06","","",519,"target_based",3.51,"To Convert Physical Documents to DIGITAL Images  (Up to A4/legal)				",0,0,"2026-04-11 06:33:08","2026-04-11 06:33:08"
1237,26,139,"2026-04-07","","",585,"target_based",3.51,"To Convert Physical Documents to DIGITAL Images  (Up to A4/legal)				",0,0,"2026-04-11 06:33:24","2026-04-11 06:33:24"
1238,26,139,"2026-04-08","","",715,"target_based",3.51,"To Convert Physical Documents to DIGITAL Images  (Up to A4/legal)				",0,0,"2026-04-11 06:33:38","2026-04-11 06:33:38"
1239,24,73,"2026-04-02","","",133,"target_based",2.25,"Administration",0,0,"2026-04-11 06:42:57","2026-04-11 06:42:57"
1240,24,73,"2026-04-02","","",1126,"target_based",2.25,"Motor (UW)",0,0,"2026-04-11 06:43:13","2026-04-11 06:43:13"
1241,24,74,"2026-04-02","","",7,"target_based",2.25,"Administration",0,0,"2026-04-11 06:43:46","2026-04-11 06:43:46"
1242,24,74,"2026-04-02","","",100,"target_based",2.25,"Motor Claims",0,0,"2026-04-11 06:44:03","2026-04-11 06:44:36"
1243,24,74,"2026-04-02","","",1145,"target_based",2.25,"Motor (UW)",0,0,"2026-04-11 06:44:19","2026-04-11 06:44:19"
1244,24,74,"2026-04-02","","",52,"target_based",2.25,"Surgical Claims",0,0,"2026-04-11 06:45:53","2026-04-11 06:45:53"
1245,24,74,"2026-04-02","","",89,"target_based",2.25,"Legal",0,0,"2026-04-11 06:46:12","2026-04-11 06:46:12"
1246,24,129,"2026-04-02","","",1533,"target_based",2.25,"Motor (UW)",0,0,"2026-04-11 06:46:36","2026-04-11 06:46:36"
1247,24,142,"2026-04-02","","",978,"target_based",2.25,"Motor (UW)",0,0,"2026-04-11 06:47:05","2026-04-11 06:47:05"
1248,20,110,"2026-04-11","","",529,"target_based",2.4,"SCANNING 			",0,0,"2026-04-11 13:03:19","2026-04-11 13:03:19"
1249,33,92,"2026-04-11","","",1839,"target_based",2.4,"Document scanning and digitizing 				",0,0,"2026-04-11 13:56:26","2026-04-11 13:56:26"
1250,11,28,"2026-04-11","08:23","15:40",18636,"time_based",0.8,"1.2 VERIFICATION OF CONTRIBUTION AMOUNT",0,0,"2026-04-11 15:39:49","2026-04-11 15:39:49"
1251,11,29,"2026-04-11","08:27","13:36",0,"time_based",1.65,"2.1 DATA ENTRY WITH VERIFICATION OF PAYMENT YEAR AND MONTH",0,0,"2026-04-11 15:40:31","2026-04-11 15:40:31"
1252,11,47,"2026-04-11","09:10","16:00",0,"time_based",1.65,"2.1 DATA ENTRY WITH VERIFICATION OF PAYMENT YEAR AND MONTH",0,0,"2026-04-11 15:41:11","2026-04-11 15:41:11"
1261,24,129,"2026-04-03","","",1063,"target_based",2.25,"Motor (UW)",0,0,"2026-04-12 06:09:18","2026-04-12 06:09:18"
1262,24,74,"2026-04-03","","",50,"target_based",2.25,"Surgical Claims",0,0,"2026-04-12 06:09:41","2026-04-12 06:09:41"
1263,24,74,"2026-04-03","","",109,"target_based",2.25,"Motor Claims",0,0,"2026-04-12 06:09:56","2026-04-12 06:09:56"
1264,24,74,"2026-04-03","","",38,"target_based",2.24,"Sales",0,0,"2026-04-12 06:10:13","2026-04-12 06:10:13"
1265,24,74,"2026-04-03","","",1119,"target_based",2.25,"Property",0,0,"2026-04-12 06:10:28","2026-04-12 06:10:28"
1266,24,74,"2026-04-03","","",93,"target_based",2.25,"Legal",0,0,"2026-04-12 06:10:45","2026-04-12 06:10:45"
1267,24,73,"2026-04-03","","",6,"target_based",2.25,"Administration",0,0,"2026-04-12 06:11:19","2026-04-12 06:11:19"
1268,24,73,"2026-04-03","","",1923,"target_based",2.25,"Motor (UW)",0,0,"2026-04-12 06:11:38","2026-04-12 06:11:38"
1269,24,142,"2026-04-03","","",853,"target_based",2.25,"Motor (UW)",0,0,"2026-04-12 06:12:03","2026-04-12 06:12:03"
1270,24,129,"2026-04-04","","",1313,"target_based",2.25,"Motor (UW)",0,0,"2026-04-12 06:12:45","2026-04-12 06:12:45"
1271,24,74,"2026-04-04","","",1491,"target_based",2.25,"Motor (UW)",0,0,"2026-04-12 06:13:09","2026-04-12 06:13:09"
1272,24,73,"2026-04-04","","",1752,"target_based",2.25,"Motor (UW)",0,0,"2026-04-12 06:13:30","2026-04-12 06:13:30"
1273,24,142,"2026-04-04","","",463,"target_based",2.25,"Motor (UW)",0,0,"2026-04-12 06:13:53","2026-04-12 06:13:53"
1274,24,129,"2026-04-06","","",1328,"target_based",2.25,"Motor (UW)",0,0,"2026-04-12 06:14:24","2026-04-12 06:14:24"
1275,24,74,"2026-04-06","","",2,"target_based",2.25,"Administration",0,0,"2026-04-12 06:14:48","2026-04-12 06:14:48"
1276,24,74,"2026-04-06","","",1009,"target_based",2.25,"Motor Claims",0,0,"2026-04-12 06:15:04","2026-04-12 06:15:04"
1277,24,74,"2026-04-06","","",5,"target_based",2.24,"Sales",0,0,"2026-04-12 06:15:17","2026-04-12 06:15:17"
1278,24,74,"2026-04-06","","",30,"target_based",2.25,"Legal",0,0,"2026-04-12 06:15:36","2026-04-12 06:15:36"
1279,24,73,"2026-04-06","","",1640,"target_based",2.25,"Motor (UW)",0,0,"2026-04-12 06:16:00","2026-04-12 06:16:00"
1280,24,73,"2026-04-06","","",24,"target_based",2.24,"Sales",0,0,"2026-04-12 06:16:14","2026-04-12 06:16:14"
1281,24,129,"2026-04-07","","",1181,"target_based",2.25,"Motor (UW)",0,0,"2026-04-12 06:18:04","2026-04-12 06:18:04"
1282,24,74,"2026-04-07","","",10,"target_based",2.25,"Administration",0,0,"2026-04-12 06:18:24","2026-04-12 06:18:24"
1283,24,74,"2026-04-07","","",559,"target_based",2.25,"Motor Claims",0,0,"2026-04-12 06:18:40","2026-04-12 06:18:40"
1284,24,74,"2026-04-07","","",283,"target_based",2.25,"Property",0,0,"2026-04-12 06:18:55","2026-04-12 06:18:55"
1285,24,74,"2026-04-07","","",21,"target_based",2.25,"Legal",0,0,"2026-04-12 06:19:10","2026-04-12 06:19:10"
1286,24,73,"2026-04-07","","",70,"target_based",2.25,"Administration",0,0,"2026-04-12 06:19:31","2026-04-12 06:19:31"
1287,24,73,"2026-04-07","","",1498,"target_based",2.25,"Motor (UW)",0,0,"2026-04-12 06:19:46","2026-04-12 06:19:46"
1288,24,142,"2026-04-07","","",1157,"target_based",2.25,"Motor (UW)",0,0,"2026-04-12 06:20:17","2026-04-12 06:20:17"
1301,102,165,"2026-04-10","07:35","19:15",0,"time_based",2362.5,"Staff outsourcing Per Person			",0,0,"2026-04-14 12:46:35","2026-04-14 12:46:35"
1302,102,166,"2026-04-10","07:44","19:17",0,"time_based",2362.5,"Staff outsourcing Per Person			",0,0,"2026-04-14 12:47:03","2026-04-14 12:47:03"
1303,6,107,"2026-04-10","","",707,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-14 12:50:57","2026-04-14 12:50:57"
1304,6,107,"2026-04-10","","",67,"target_based",0,"File",0,0,"2026-04-14 12:51:16","2026-04-14 12:51:16"
1305,6,108,"2026-04-11","","",327,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-14 12:52:02","2026-04-14 12:52:02"
1306,6,108,"2026-04-11","","",35,"target_based",0,"File",0,0,"2026-04-14 12:52:28","2026-04-14 12:52:28"
1307,6,106,"2026-04-11","","",388,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-14 12:52:43","2026-04-14 12:52:43"
1308,6,106,"2026-04-11","","",35,"target_based",0,"File",0,0,"2026-04-14 12:52:58","2026-04-14 12:52:58"
1309,6,76,"2026-04-11","","",439,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-14 12:53:20","2026-04-14 12:53:20"
1310,6,76,"2026-04-11","","",40,"target_based",0,"File",0,0,"2026-04-14 12:53:32","2026-04-14 12:53:32"
1311,6,107,"2026-04-11","","",415,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-14 12:53:51","2026-04-14 12:53:51"
1312,6,107,"2026-04-11","","",40,"target_based",0,"File",0,0,"2026-04-14 12:54:12","2026-04-14 12:54:12"
1313,83,136,"2026-04-10","","",3114,"target_based",3.75,"Scanning",0,0,"2026-04-14 12:55:00","2026-04-14 12:55:00"
1314,83,136,"2026-04-10","","",41,"target_based",0,"File",0,0,"2026-04-14 12:55:16","2026-04-20 10:51:06"
1315,83,136,"2026-04-11","","",1490,"target_based",3.75,"Scanning",0,0,"2026-04-14 12:55:57","2026-04-14 12:55:57"
1316,83,136,"2026-04-11","","",16,"target_based",0,"File",0,0,"2026-04-14 12:56:09","2026-04-14 12:56:09"
1317,18,130,"2026-04-11","","",1292,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-14 12:57:39","2026-04-20 11:21:01"
1318,18,130,"2026-04-11","","",30,"target_based",0,"File",0,0,"2026-04-14 12:57:53","2026-04-20 11:20:44"
1319,18,128,"2026-04-11","","",694,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-14 12:58:11","2026-04-20 11:22:07"
1320,18,128,"2026-04-11","","",20,"target_based",0,"File",0,0,"2026-04-14 12:58:22","2026-04-20 11:21:55"
1321,18,102,"2026-04-11","","",518,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-14 12:58:54","2026-04-20 11:21:24"
1322,18,102,"2026-04-11","","",20,"target_based",0,"File",0,0,"2026-04-14 12:59:09","2026-04-20 11:21:38"
1323,82,135,"2026-04-10","08:29","19:00",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-14 13:15:02","2026-04-14 13:15:02"
1324,82,141,"2026-04-10","08:29","19:00",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-14 13:15:36","2026-04-14 13:18:23"
1325,82,181,"2026-04-10","08:20","19:00",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-14 13:16:58","2026-04-14 13:16:58"
1326,82,140,"2026-04-10","08:15","18:30",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-14 13:19:02","2026-04-14 13:19:02"
1327,18,130,"2026-04-15","","",1114,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-16 09:15:23","2026-04-16 09:15:23"
1328,18,130,"2026-04-15","","",55,"target_based",0,"File",0,0,"2026-04-16 09:15:35","2026-04-16 09:15:35"
1329,36,99,"2026-04-15","","",566,"target_based",3.25,"Document Scanning A4 Size 			",0,0,"2026-04-16 09:16:32","2026-04-16 09:16:32"
1330,36,99,"2026-04-15","","",47,"target_based",1,"Indexing Charges for additional fields			",0,0,"2026-04-16 09:16:53","2026-04-16 09:16:53"
1331,101,17,"2026-04-15","","",1255,"target_based",4.1,"Scanning",0,0,"2026-04-16 09:24:49","2026-04-16 09:24:49"
1332,101,17,"2026-04-15","","",15,"target_based",0,"File",0,0,"2026-04-16 09:25:00","2026-04-16 09:25:00"
1333,14,39,"2026-04-11","","",18,"target_based",10,"MIRO Updating ",0,0,"2026-04-16 12:28:37","2026-04-16 12:28:37"
1334,14,39,"2026-04-11","","",221,"target_based",0,"Preparation",0,0,"2026-04-16 12:28:49","2026-04-16 12:28:49"
1335,14,40,"2026-04-11","","",53,"target_based",10,"MIRO Updating ",0,0,"2026-04-16 12:28:59","2026-04-16 12:28:59"
1336,14,41,"2026-04-11","","",46,"target_based",10,"MIRO Updating ",0,0,"2026-04-16 12:29:11","2026-04-16 12:29:11"
1337,14,42,"2026-04-11","","",443,"target_based",5.5,"Scaning						",0,0,"2026-04-16 12:29:30","2026-04-16 12:29:30"
1338,14,161,"2026-04-11","","",221,"target_based",0,"Preparation",0,0,"2026-04-16 12:29:48","2026-04-16 12:29:48"
1339,32,16,"2026-04-16","","",819,"target_based",10,"SCM3 Verification agreements count - Physical                              				",0,0,"2026-04-16 16:16:03","2026-04-16 16:16:03"
1340,11,27,"2026-04-16","08:22","17:15",0,"time_based",0.8,"1.2 VERIFICATION OF CONTRIBUTION AMOUNT",0,0,"2026-04-16 16:41:23","2026-04-16 16:41:23"
1341,11,28,"2026-04-16","07:52","17:15",0,"time_based",0.8,"1.2 VERIFICATION OF CONTRIBUTION AMOUNT",0,0,"2026-04-16 16:42:15","2026-04-16 16:42:15"
1342,11,29,"2026-04-16","08:27","17:02",0,"time_based",1.65,"2.1 DATA ENTRY WITH VERIFICATION OF PAYMENT YEAR AND MONTH",0,0,"2026-04-16 16:42:40","2026-04-16 16:42:40"
1343,11,47,"2026-04-16","09:10","18:30",0,"time_based",1.65,"2.1 DATA ENTRY WITH VERIFICATION OF PAYMENT YEAR AND MONTH",0,0,"2026-04-16 16:44:21","2026-04-16 16:44:21"
1344,33,92,"2026-04-16","","",2638,"target_based",2.4,"Document scanning and digitizing 				",0,0,"2026-04-16 16:55:41","2026-04-16 16:55:41"
1345,14,39,"2026-04-16","","",204,"target_based",10,"MIRO Updating ",0,0,"2026-04-17 09:05:06","2026-04-17 09:05:06"
1346,14,40,"2026-04-16","","",223,"target_based",10,"MIRO Updating ",0,0,"2026-04-17 09:05:22","2026-04-17 09:05:22"
1347,14,41,"2026-04-16","","",200,"target_based",10,"MIRO Updating ",0,0,"2026-04-17 09:05:33","2026-04-17 09:05:33"
1348,14,42,"2026-04-16","","",227,"target_based",5.5,"Scaning						",0,0,"2026-04-17 09:06:05","2026-04-17 09:06:05"
1349,14,161,"2026-04-16","","",227,"target_based",0,"Preparation",0,0,"2026-04-17 09:06:16","2026-04-17 09:06:16"
1350,14,163,"2026-04-16","","",82,"target_based",10,"MIRO Updating ",0,0,"2026-04-17 09:06:38","2026-04-17 09:06:38"
1351,6,76,"2026-04-16","","",769,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-17 09:08:49","2026-04-17 09:08:49"
1352,6,76,"2026-04-16","","",70,"target_based",0,"File",0,0,"2026-04-17 09:09:04","2026-04-17 09:09:04"
1353,6,107,"2026-04-16","","",725,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-17 09:09:23","2026-04-17 09:09:23"
1354,6,107,"2026-04-16","","",70,"target_based",0,"File",0,0,"2026-04-17 09:09:41","2026-04-17 09:09:41"
1355,6,108,"2026-04-16","","",756,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-17 09:10:00","2026-04-17 09:10:00"
1356,6,108,"2026-04-16","","",70,"target_based",0,"File",0,0,"2026-04-17 09:10:16","2026-04-17 09:10:16"
1357,82,140,"2026-04-16","08:02","19:50",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-17 09:11:10","2026-04-17 09:11:10"
1358,82,181,"2026-04-16","08:04","17:10",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-17 09:11:53","2026-04-17 09:11:53"
1359,82,135,"2026-04-16","08:50","07:45",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-17 09:12:24","2026-04-17 09:12:24"
1360,82,141,"2026-04-16","08:50","19:45",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-17 09:14:03","2026-04-17 09:14:03"
1361,36,99,"2026-04-16","","",3826,"target_based",3.25,"Document Scanning A4 Size 			",0,0,"2026-04-17 09:18:59","2026-04-17 09:18:59"
1362,36,99,"2026-04-16","","",72,"target_based",1,"Indexing Charges for additional fields			",0,0,"2026-04-17 09:19:13","2026-04-17 09:19:13"
1363,18,130,"2026-04-16","","",866,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-17 09:20:07","2026-04-17 09:20:07"
1364,18,130,"2026-04-16","","",42,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-17 09:20:25","2026-04-17 09:20:25"
1365,18,128,"2026-04-16","","",1506,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-17 09:20:58","2026-04-17 09:20:58"
1366,18,128,"2026-04-16","","",20,"target_based",0,"File",0,0,"2026-04-17 09:21:11","2026-04-17 09:21:11"
1367,18,102,"2026-04-16","","",886,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-17 09:21:28","2026-04-17 09:21:28"
1368,18,102,"2026-04-16","","",36,"target_based",0,"File",0,0,"2026-04-17 09:21:41","2026-04-17 09:21:41"
1369,101,17,"2026-04-16","","",1308,"target_based",4.1,"Scanning",0,0,"2026-04-17 09:40:40","2026-04-17 09:40:40"
1370,101,17,"2026-04-16","","",11,"target_based",0,"File",0,0,"2026-04-17 09:41:06","2026-04-17 09:41:06"
1371,11,27,"2026-04-17","08:27","17:01",0,"time_based",0.8,"1.2 VERIFICATION OF CONTRIBUTION AMOUNT",0,0,"2026-04-17 15:59:14","2026-04-17 15:59:14"
1373,11,29,"2026-04-17","08:28","17:01",0,"time_based",1.65,"2.1 DATA ENTRY WITH VERIFICATION OF PAYMENT YEAR AND MONTH",0,0,"2026-04-17 16:00:42","2026-04-17 16:00:42"
1374,11,47,"2026-04-17","08:42","17:00",0,"time_based",1.65,"2.1 DATA ENTRY WITH VERIFICATION OF PAYMENT YEAR AND MONTH",0,0,"2026-04-17 16:01:12","2026-04-17 16:01:12"
1375,33,77,"2026-04-17","","",2398,"target_based",2.4,"Document scanning and digitizing 				",0,0,"2026-04-17 17:12:39","2026-04-17 17:12:39"
1376,33,92,"2026-04-17","","",2970,"target_based",2.4,"Document scanning and digitizing 				",0,0,"2026-04-17 17:14:12","2026-04-17 17:14:12"
1378,18,130,"2026-04-17","","",22,"target_based",0,"File",0,0,"2026-04-17 17:51:30","2026-04-17 17:51:30"
1377,18,130,"2026-04-17","","",22,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-17 17:51:17","2026-04-17 17:51:17"
1379,18,128,"2026-04-17","","",2068,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-17 17:52:27","2026-04-17 17:52:27"
1380,18,128,"2026-04-17","","",38,"target_based",0,"File",0,0,"2026-04-17 17:52:51","2026-04-17 17:52:51"
1381,18,102,"2026-04-17","","",2068,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-17 17:53:05","2026-04-17 17:53:05"
1382,18,102,"2026-04-17","","",38,"target_based",0,"File",0,0,"2026-04-17 17:53:19","2026-04-17 17:53:19"
1383,36,99,"2026-04-17","","",7369,"target_based",3.25,"Document Scanning A4 Size 			",0,0,"2026-04-17 17:54:00","2026-04-17 17:54:00"
1384,36,99,"2026-04-17","","",65,"target_based",1,"Indexing Charges for additional fields			",0,0,"2026-04-17 17:54:13","2026-04-17 17:54:13"
1385,101,17,"2026-04-17","","",1396,"target_based",4.1,"Scanning",0,0,"2026-04-17 17:54:45","2026-04-17 17:54:45"
